file,sentence_cleaned
asr_sinhala/data/8e/8e06058121.flac,බුදුරජාණන් වහන්සේ මුල් කාරණාවෙන් දේශනා කළේ
asr_sinhala/data/53/536a19cefb.flac,පිරිත් දේශනා
asr_sinhala/data/85/85bcd6b2c7.flac,ඔයාලට හිතාගන්න බැරි විදිහේ
asr_sinhala/data/21/215a072fde.flac,නුහුරු සභාවකට ඇමතීමේ කාර්යය
asr_sinhala/data/a7/a7aa97a0e7.flac,මෙතනින් කියවන්න පුළුවන්.
asr_sinhala/data/4f/4f9055b717.flac,එවන් පුද්ගලයින්ට ප්‍රඥ්ඥා ගෝචරය
asr_sinhala/data/3c/3c34a8c3ea.flac,එතරම් අදාල නොවේ
asr_sinhala/data/f1/f1539efbb9.flac,කෙලවරක් නැති දෙයක් බව පිළිගෙන
asr_sinhala/data/e3/e3bb8a046d.flac,බෙදුම්වාදී දෙමළ මිනිස්‌සුයි
asr_sinhala/data/fe/fedca5230b.flac,එවිට ද ඒ බිය
asr_sinhala/data/7c/7cd5bd1d6d.flac,නමුත් ධර්මයේ පිහිට කටයුතු කරන්නේ නෑ
asr_sinhala/data/a5/a537a7e6bb.flac,සබ් එක කනෙක්ට් කරල තමා අහන්නෙ.
asr_sinhala/data/65/65b7a39486.flac,ලිපි ලීවාට අපට ප්‍රශ්නයක් නැත.
asr_sinhala/data/cc/ccf1e320ea.flac,යමෙකුට හොඳ මිතුරෙකු නොලැබේ නම්
asr_sinhala/data/67/6747e44e6b.flac,පත්‍රිකා ටිකක් අරන් ගෙයින් ගෙට ගියොත්
asr_sinhala/data/ed/ed13029666.flac,අපිට කතාව කිව්වෙ නම්
asr_sinhala/data/1a/1a95a9845b.flac,අඩු ගානේ තවත් එකෙක් හරි
asr_sinhala/data/c3/c396038b75.flac,ඉන් පසු රාජ්‍යයට පත්වැනි මිහිඳු රජු
asr_sinhala/data/f2/f25fcd5b08.flac,එහිදී ශ්‍රමන්ත කැරෝ
asr_sinhala/data/75/757a9f2983.flac,හැමදාම බලේ ඉන්න හදන
asr_sinhala/data/88/8883b6fccf.flac,ඉදිරි මැතිවරණයද ජය ගන්නා බව
asr_sinhala/data/24/24b8cb2bb9.flac,ඔට්ටු වෙන එක
asr_sinhala/data/08/08f015df89.flac,මේ ශීලය ආරක්‍ෂා කිරීම සඳහා සිහිය අවශ්‍ය වේ.
asr_sinhala/data/9d/9d0f9668f8.flac,වන්දනා කරන ඉරියව්වක් බුදු දහමේ නැහැ
asr_sinhala/data/55/551c7ed7e0.flac,ඔබ මෙලොවට ඉපදෙන විට
asr_sinhala/data/53/5311ca768b.flac,"ප්‍රාමාණික වියතුන්,"
asr_sinhala/data/6c/6c11fb2218.flac,උදාවන තත්වය ගැන
asr_sinhala/data/bc/bc152e2f51.flac,එහිදී අෆ්රිඩි ක්‍රීඩා ලෝලියෙකුට පහරදී
asr_sinhala/data/a7/a7526b9187.flac,"පාපතර දේවදත්ත,"
asr_sinhala/data/4e/4e1fba8ac7.flac,මෙතන පොඩි ප්‍රශ්නයක් තියෙනවනේ කකා.
asr_sinhala/data/b0/b0598da55b.flac,ඔන්න කකා
asr_sinhala/data/15/157899091d.flac,අපේ රටේ මිනිසුන් අතර
asr_sinhala/data/a7/a73b9f26cf.flac,ස්ත්‍රිය සෞන්දර්ය වස්තුවක්
asr_sinhala/data/06/06176335cd.flac,ඉන් අනතුරුව ඒ දැරියන් සමාජයට
asr_sinhala/data/d0/d045d0f604.flac,යම් වාස්තු විද්‍යාඥයකු සිතා සිටින්නේ නම්
asr_sinhala/data/83/8371ab3e41.flac,මම නළුවෙක් කියලා
asr_sinhala/data/45/4551471805.flac,උන්ගෙ රටින් දෙන ආධාර මුදල්
asr_sinhala/data/b1/b12fc5cfcd.flac,එදාවේල පදනම් කරගත්ත විරෝධයක්
asr_sinhala/data/df/dfb7ee8fdd.flac,ඇමැති හීලෑ කරගන්නට මහන්සි විය
asr_sinhala/data/3e/3e97dc11c2.flac,ඔබා මාමා මැරෙන දවස හරියටම කිව්වලු.
asr_sinhala/data/f3/f34d1c8b82.flac,මහින්ද හොඳ නායකයෙක් ද
asr_sinhala/data/7d/7dff3f8d72.flac,වල්ලපට්ටා නීති විරෝධී ලෙස
asr_sinhala/data/20/207600e523.flac,චරිතය ඉන්න මානසික පීඩනය
asr_sinhala/data/bf/bf6113c7e7.flac,හරියට මුදලාලි අපේ මුහුණ දිහා බලා
asr_sinhala/data/68/68d157d08c.flac,අපිට නං ඔය වගේ තුට්ටු දෙකේ වැඩ කරල
asr_sinhala/data/42/42f537fbc5.flac,ඉරාජ් වීරරත්න වගේ අයියා නැවත වරක් උපන්දිනය සමරනවා
asr_sinhala/data/53/530237dad0.flac,එවිට සත්‍ය වටහා ගත හැක.
asr_sinhala/data/d5/d58d453831.flac,එතකොට වෙන්නෙ
asr_sinhala/data/01/01e319ac9b.flac,අට මහා නරකාදිය කියන්නේ මොනවාටද?
asr_sinhala/data/1f/1fe6934caa.flac,උඩරට පහතරට හා සබරගමු සංස්කෘතිකාංග රැසකින්
asr_sinhala/data/29/29976c0394.flac,දකුණුපසින් සක්දෙවිඳුගේ අලංකාර ප්‍රතිමාවකි.
asr_sinhala/data/9e/9edbb266af.flac,මටත් ආස හිතුනා කියවන්න.
asr_sinhala/data/a1/a14a1c6ad6.flac,ඔන්නොහේ නාගෙනම යනවා කියලා.
asr_sinhala/data/29/299aa4c362.flac,බුදුවන විට සෙවණ සදන බෝධිය
asr_sinhala/data/1f/1f57a2996d.flac,අනේ ඔය චැනලුත් ඔක්කොම තහනම් කරල
asr_sinhala/data/a2/a2f0c65249.flac,පොඩ්ඩක් පරක්කු වෙලා.
asr_sinhala/data/1f/1f8e6760c1.flac,අපව කැඳවන හොඳ නිමිත්තකි.
asr_sinhala/data/bb/bbed630473.flac,නත්තලට කිට්ටු නිසා
asr_sinhala/data/5b/5bfb1752c0.flac,පාරිභෝගිකයා කළ යුත්තේ
asr_sinhala/data/bd/bd41b4bc61.flac,මෙහිදී විස්තර කෙරේ.
asr_sinhala/data/a7/a7992893cd.flac,එදා රාජ්‍ය අනුග්‍රහයෙන්
asr_sinhala/data/97/9736ee772d.flac,අනාත්ම කියන එකේ තේරුම
asr_sinhala/data/73/738a4e1bcb.flac,බාලම බලන්නකෝ
asr_sinhala/data/80/801364662c.flac,මෙම වග්ගයේ සූත්‍ර 24 කින් කායගතාසතිය වැඩීම
asr_sinhala/data/6e/6ee882b12f.flac,උන්වහන්සේ එසේ කළේ
asr_sinhala/data/ca/ca4616dec2.flac,එනම් බුද්ධාදී මහෝත්තමයන් වහන්සේලා විසින් දේශිත
asr_sinhala/data/c1/c1ab04ed8f.flac,සැමටම ආර්ථික අතින් දුෂ්කරතාවලට
asr_sinhala/data/6a/6a0bd0a5ef.flac,සුරේන්ද්‍ර පෙරේරා සතුව තිබී
asr_sinhala/data/08/0876db63c1.flac,ග්‍රීස් යකා සංකල්පය ආවේ එතැනදි
asr_sinhala/data/51/51b2a989f3.flac,පළමුවරට සඳහන් වන්නේ
asr_sinhala/data/4b/4b2a07ce29.flac,මේවා ඉදිකර ඇත්තේ
asr_sinhala/data/3a/3ad4623f20.flac,අපගේ රාජ්‍ය දැව සංස්ථාව
asr_sinhala/data/bf/bf9d2f4a5f.flac,රෝගය වර්ධනය වීම බාල කරන්න
asr_sinhala/data/76/76242b1cfa.flac,අයිතිය පිලි ගනීද?
asr_sinhala/data/74/74aa71b201.flac,ඔහු කෙරෙහි මෛත්‍රිය පැතිරවිය යුතු ය.
asr_sinhala/data/03/03cf33ee2e.flac,එහිදී ශවේන්ද්‍ර සිල්වා මහතා
asr_sinhala/data/21/211879d5e8.flac,එසේ කිරීමෙන්?
asr_sinhala/data/f2/f2316968e6.flac,එයාගේ ජීවිතයේ වැඩකරන්න
asr_sinhala/data/da/da8c4d99ac.flac,අනුයුක්ත කළ යුත්තේ
asr_sinhala/data/05/0589c8f055.flac,විඤ්ඤාණ ආහාර යනු එම හතර ය.
asr_sinhala/data/31/31aba8d3eb.flac,එහෙම ඇදගෙන ඇදගෙන
asr_sinhala/data/1a/1aba2df788.flac,ඊට පසු ඔබ පොලිසියට පැමිණිල්ලක් කළාද?
asr_sinhala/data/50/50a00487a0.flac,ඒ ආන්ටිට කතා කරලා අහලා බලලා
asr_sinhala/data/47/47f8d1226e.flac,එලෙස කියන කරුණු සිතේ තියෙන ඒවාද
asr_sinhala/data/31/3133b38958.flac,සියුම් හැඟීම් දනවන කලා නිර්මාණයක්
asr_sinhala/data/ea/ea5d94bb39.flac,බොහෝ පින් රැස් කරන්න පුළුවනි.
asr_sinhala/data/a4/a45aba6da2.flac,ඉතාම සරලයි
asr_sinhala/data/2b/2b23ef96c3.flac,මොකද මේ මනුස්සයත් එහෙම කෙනෙක් වෙන්න පුළුවන් හින්දා
asr_sinhala/data/3d/3d8f1eefa1.flac,රාජ්‍ය මූල්‍ය ශක්තිය
asr_sinhala/data/63/6309479716.flac,අපි දන්නවා හොයා ගන්න
asr_sinhala/data/e4/e462dffb99.flac,පෙන්නුම් කර තිබෙන බවට
asr_sinhala/data/03/03c7b4247b.flac,ඇමරිකාවට ඇතැයි ද අපට නැතැයි ද සැලකෙන සියල්ල තමා වෙත ද ලබා ගැනීමට ය.
asr_sinhala/data/3e/3e37dae0aa.flac,තියන අවබෝධයේ තරම.
asr_sinhala/data/e2/e2f4b72758.flac,එය මා සිත් ගත් කතාවක්
asr_sinhala/data/73/73d4f9789b.flac,ඒවා විවරණය කළ යුත්තේ
asr_sinhala/data/a6/a68a8d0e54.flac,දොර ඇරලා
asr_sinhala/data/47/47c514a707.flac,ඔය පබ්ලිෂ් වෙන එකට
asr_sinhala/data/6b/6b68a30d58.flac,ඔය පෙරදිග විද්‍යාව බිහිකරන එක ප්‍රායෝගිකව අමාරුයි
asr_sinhala/data/b0/b099cc4197.flac,ඒවා නොමිලේ ගැනීම අමාරුයි
asr_sinhala/data/ea/eac6435a91.flac,අන් අයගේ රෝගාබාධයන්ට ප්‍රතිකාර ලබාදීමේ හැකියාව පවතින බවයි
asr_sinhala/data/0f/0f6aac122d.flac,අසා ඇති ප්‍රශ්නය
asr_sinhala/data/0a/0ae836df5c.flac,අද මෙතන වැරදි අකුරු වැරදියි කියලා
asr_sinhala/data/9a/9ade30700a.flac,ඒකේ කියන ඒවා ඇහුවාම
asr_sinhala/data/61/619e68119b.flac,ඒ වගේම එකෙක්.
asr_sinhala/data/a1/a1aac7b989.flac,උඹගෙ අදහසට මං කැමතියි.
asr_sinhala/data/36/36d0cf9385.flac,මේ පංච බලයන්ගෙන් ප්‍රධාන වන්නේ
asr_sinhala/data/c8/c8eb95c393.flac,ආර්ථික පීඩනය හා දේශපාලන පීඩනය ඊට වඩා ප්‍රමුඛ වන්නේ නැත්ද?
asr_sinhala/data/c4/c49414bd7c.flac,නිතර සිහි වෙනවා.
asr_sinhala/data/5d/5d4529daea.flac,මොකද ඒවා ලියල තියෙන කෙලෙස් සහිත අයගේ අදහස්
asr_sinhala/data/f5/f5a753716f.flac,බුදු හිමි පෙන්වා දී ඇත
asr_sinhala/data/9d/9d09cf15c9.flac,ඔබවහන්සේගේ මුව මඬලෙහි
asr_sinhala/data/40/40e2f49476.flac,මනසෙහි කෙලෙස් පවතිනා
asr_sinhala/data/dc/dc54cec8bd.flac,කොල්ලෝ කෙල්ලෝ ටිකක් ඉන්නවා.
asr_sinhala/data/1e/1ee718b6d3.flac,උදව් වූ හැකියාවක්
asr_sinhala/data/49/4923f32ce2.flac,එතුමාට එක් අවස්ථාවක දී අපූරු සිතිවිල්ලක් පහළ විය.
asr_sinhala/data/6a/6a5127fb35.flac,ඔබ ට රහසක්‌ විය හැකියි.
asr_sinhala/data/3e/3ea2302df8.flac,උන්වහන්සේට නිදුක් නිරෝගී සුවය හා චිරජීවනය ලැබේවා.
asr_sinhala/data/0a/0a97552905.flac,ඔහු පැන්නට පසු දින
asr_sinhala/data/88/88bc4df18c.flac,නියම බයිස්කෝප් එකක්.
asr_sinhala/data/3b/3b7fd39ba1.flac,දෙවියන්ට කරන ගෞරවයක් ලෙස
asr_sinhala/data/af/af9a714290.flac,එම භූමිය තුළට පිටස්තරයින්ට පැමිණීම තහනම් උණා
asr_sinhala/data/52/52dabe7e64.flac,අනෙක ඔබ බුදුහාමුදුරුවන් සමග
asr_sinhala/data/01/01a78a209e.flac,ඒත් නාහේ හාරන්න නම්
asr_sinhala/data/8f/8f5196f084.flac,මේ වගේ දේවල් විසඳගන්න බෑ.
asr_sinhala/data/33/33047a563a.flac,දෙන්න බැරි උනා
asr_sinhala/data/10/109912a476.flac,ලංකාවේ කොච්චර තැන් තියනවද බලන්න
asr_sinhala/data/ef/efbb5c496c.flac,දෙස් විදෙස් සැදැහවතුන්ගේ
asr_sinhala/data/be/be32f37a82.flac,අවසර නොලැබුණත් විවිධ රූපවාහිනි විකාශන
asr_sinhala/data/1d/1dcb432d14.flac,වංචක ධර්ම දශයක් මෙසේ සඳහන් ව ඇත.
asr_sinhala/data/3d/3db73b5f5a.flac,උඹ ඊලග ජන්දෙන් පරාද උනහමත් කියපන්
asr_sinhala/data/1a/1a5cdfd1c8.flac,තැන තැන හිස් අවකාශ සහිත ඡායාරූපයකි.
asr_sinhala/data/4d/4df29661ee.flac,අනෙක් සියළු පක්ෂවල
asr_sinhala/data/41/41317d76c7.flac,එයට අවසරය ලබා දීම ප්‍රතික්ෂේප කර තිබුණි
asr_sinhala/data/f7/f7440b3ad2.flac,එක් සෙල්ලිපියක්
asr_sinhala/data/cd/cd1b9f0957.flac,එයාටම බඩගිනි වෙලා
asr_sinhala/data/ba/ba6e44c2a8.flac,අනිවාර්යයෙන්ම තියන්න ඕන
asr_sinhala/data/a7/a77aafec31.flac,මහා නා හිමියන්ට නිතර වෛද්‍ය ප්‍රතිකාර ලබා දෙන
