sentence_cleaned,file
මේට්‍රික්ස් පිලිබඳ ලේඛකයාගේ කියවීම බවයි.,asr_sinhala/data/71/7189095049.flac
තවත් වාහනයක් ගන්නව,asr_sinhala/data/98/983b6d4134.flac
දේපළ ආහාර හා අස්වැන්න විනාශ කොට දමන ලදී.,asr_sinhala/data/e9/e925cdb446.flac
ගුණ වශයෙන් අවබෝධ කරගත්ත නම්,asr_sinhala/data/59/59ccfd4451.flac
යහළුවනේ තවත් සුපිරි බයිස්කෝප් එකකින්,asr_sinhala/data/ca/ca4a2417e9.flac
අනෙක් අතින් මේ ප්‍රතික්‍රියා හා නිස්සාරණ ක්‍රම,asr_sinhala/data/1b/1b9b58bc07.flac
බාගදා හෙට එන්න බැරි නෑ,asr_sinhala/data/86/86352a058d.flac
එනම් කැරල්ලකින් පසුව පැන නගින,asr_sinhala/data/83/8335db77fb.flac
අපට අපේ රට අපේ රටේ මිනිස්සු,asr_sinhala/data/4d/4d9251c4d2.flac
කතන්දර ඒ කතන්දරේට අකමැතියි,asr_sinhala/data/c9/c9d1111605.flac
වටින වැඩ ඒ කාලේ.,asr_sinhala/data/d8/d85318ef89.flac
එයා ස්වාභාවික විපත්වලට,asr_sinhala/data/49/496e624d4b.flac
මෙම අපූරු බිලි පූජාවට කේන්ද්‍ර වූ දෙවොල සොයා,asr_sinhala/data/2d/2d4407815b.flac
මම තමයි කරන්නේ.,asr_sinhala/data/b5/b55bd56ce6.flac
එසේ නොවූ පලියට,asr_sinhala/data/39/39b2329c56.flac
කතාව තේරුම් නොගෙන,asr_sinhala/data/6f/6ff0d18510.flac
අන් අයගේ අඩුපාඩු සෙවීමය.,asr_sinhala/data/99/99a1377e4c.flac
ඒත් අද තමයි,asr_sinhala/data/a1/a188240f7e.flac
එතකොට ඒ වවුචරේට,asr_sinhala/data/82/82eb0e9b6d.flac
කොතරම් සෙනඟක් වන්දනාකරුවන් සිටියද,asr_sinhala/data/b6/b6ed6c5c7e.flac
මා තෙරුවන් සරණ,asr_sinhala/data/a0/a0af3b0036.flac
අද සිංහල දරුවෝ සිය ගණනක් මරපු,asr_sinhala/data/24/24f2726ce5.flac
ඒවා අවබෝධ කර ගන්න පුළුවන් වෙන්නෙ,asr_sinhala/data/be/be54e832bd.flac
මීට අමතරව ශ්‍රමණ ගණයට අයත්,asr_sinhala/data/be/be9a69bcaa.flac
කෙලවරක් නැති දෙයක් බව පිළිගෙන,asr_sinhala/data/f1/f1539efbb9.flac
හිතන්නතමා වෙන්නෙ.,asr_sinhala/data/30/30f67421ca.flac
සැළකිය යුතු සංඛ්‍යාවක් සදහටම,asr_sinhala/data/3b/3b058d92fe.flac
එයාට කියවලා,asr_sinhala/data/3d/3d91b2560f.flac
ඉගෙනීමට ද දක්ෂ තම පුතා සුවපත් කැර ගැනීමට,asr_sinhala/data/01/0164d33f89.flac
එව්වා මේ සයිබරයට අදාල නෑ.,asr_sinhala/data/4d/4d1546dae2.flac
එල එල ජයවේවා.,asr_sinhala/data/a4/a401aac160.flac
එබැවින් පුද්ගලයකුට,asr_sinhala/data/48/4881035a6c.flac
එය ඇතුළු හදවතින්ම,asr_sinhala/data/d8/d89014ffdb.flac
රෝගය වර්ධනය වීම බාල කරන්න,asr_sinhala/data/bf/bf9d2f4a5f.flac
එහෙත් අපේ ගමනාගමන සේවාව,asr_sinhala/data/f8/f823fbd745.flac
අවසන් මහා තරගය වන තෙක්ම,asr_sinhala/data/33/33a7f440d7.flac
මම නොකළ වරදක්,asr_sinhala/data/45/45492bd561.flac
ඉතිහාසයේ පීලි පැනීමකි,asr_sinhala/data/a9/a907d41310.flac
මම යෝජනා කරනවා,asr_sinhala/data/bc/bca34598d5.flac
මොකද ආඅගම් හැම එකකම හැටියට,asr_sinhala/data/af/af70f11f94.flac
දිනීෂ සහෝ කාලෙකට කලින් බැලුවා වුනත්,asr_sinhala/data/7f/7f520bf555.flac
ඔන්න එහෙනම් කලින් ඒව වගේම,asr_sinhala/data/ca/cab331e6fb.flac
කරන්නෙත් නැහැ.,asr_sinhala/data/c1/c1b53c8feb.flac
හිමින් තමයි වැඩේ ගියේ,asr_sinhala/data/46/4601669a1b.flac
අහන්න හිතනකොටම ප.ලි.,asr_sinhala/data/dc/dcf769f717.flac
ඔබට විදුලිය දකින්න බැරි වුනාට,asr_sinhala/data/c8/c8b55af677.flac
උන් තමන්ගේ මුතුන් මිත්තන්ට,asr_sinhala/data/c4/c402610f93.flac
අපි අධිවේගීමාර්ගයේ මුදල් අය කිරිම හැදුවේ,asr_sinhala/data/72/72956b13db.flac
ප්‍රබල ආඥාදායකත්වයක් සහිත ප්‍රබල දේශපාලනික ආණ්ඩුවක්.,asr_sinhala/data/1a/1aa56aee14.flac
ගිය සතියේ කොටසේ අවසානයේදී,asr_sinhala/data/c6/c6eb74016c.flac
එහිදී සඳහන් කළේ,asr_sinhala/data/88/880957956d.flac
මීට නිදසුන් ලෙස දැක්විය හැකිය.,asr_sinhala/data/0a/0a5a54baee.flac
පොලිසියේදි මුදල් දේවි,asr_sinhala/data/6e/6e6a4aa91d.flac
ඇත්තටම නොපෙනී යන්න දැන් පුළුවන්,asr_sinhala/data/a7/a7187c2f92.flac
ගුරුවරියක දණගස්වනවා විය හැක,asr_sinhala/data/43/4385962134.flac
ශ්‍රේෂ්ඨ ප්‍රජාතන්ත්‍රවාදී ලක්ෂණයකි.,asr_sinhala/data/f4/f46a8d99e6.flac
දේවදත්තට රැවටී සිටි,asr_sinhala/data/61/61f1b4acd5.flac
කපුගේ ඒ ගැන කිව්වෙ නෑ,asr_sinhala/data/87/87263724eb.flac
ඔහු සෙනෙහසින් වැළඳ ගනියි,asr_sinhala/data/be/be7406edc1.flac
අසා ඇති ප්‍රශ්නය,asr_sinhala/data/0f/0f6aac122d.flac
බොහෝ විට තැපැල් මාමා අපේ ගමේ කෙනෙක්,asr_sinhala/data/a2/a2c8aead41.flac
පිහිට පිළිසරණක් නැති ඇය,asr_sinhala/data/74/74b8c9c1db.flac
වෙන්නෙ නෑ,asr_sinhala/data/28/28dcd8af39.flac
සිංහල පාඨකයා ගීතය කවියක් ලෙස,asr_sinhala/data/1c/1c1ce47acb.flac
එකක් තමා හින්දි ෆිල්ම් එකක් උනාට,asr_sinhala/data/5d/5d500238dc.flac
අනුයුක්ත කළ යුත්තේ,asr_sinhala/data/da/da8c4d99ac.flac
"ගනේවත්ත පුරාණ විහාරාධිකාරී,",asr_sinhala/data/89/894f00d831.flac
එනයින් ඒ ලිපිය,asr_sinhala/data/5e/5e9d340a75.flac
දෑත් වැඳගෙන හඬ හඬා බලා සිටියා,asr_sinhala/data/48/489d82dee3.flac
භික්‍ෂූන් හික්මවීමේ සම්ප්‍රදායයි.,asr_sinhala/data/83/83e792af27.flac
අවසානයේ තමන් කලදේ අනුව විපාක ලැබේවි.,asr_sinhala/data/01/0160212f3b.flac
ඔක්කොම කරලා,asr_sinhala/data/5f/5f2fd4a42b.flac
චතුරාර්ය සත්‍යමය.,asr_sinhala/data/be/be2a012002.flac
උඹගේ ලිපිය සමස්තයක් වශයෙන් පිළිගත හැකිය,asr_sinhala/data/e3/e359854674.flac
ගත වන්නේ කී වෙනි වසරද යන්නයි,asr_sinhala/data/9e/9e8965ca74.flac
එපා කියලා?,asr_sinhala/data/67/67b42f80a4.flac
දාගැබක් තුළිනි.,asr_sinhala/data/4d/4d21193f25.flac
විශාල ධර්ම සාහිත්‍යයක් ද වේ,asr_sinhala/data/a8/a88a8081e6.flac
රට ජාතිය ගැන උන්වහන්සේ දේශනා කලේ,asr_sinhala/data/e2/e21712048d.flac
ගම්‍ය වන්නේ මනසේ මැදහත් බවයි.,asr_sinhala/data/b6/b6fd9500f0.flac
මෙම උතුමන් ගව් සිය දහසක් දුර සිටියද,asr_sinhala/data/0f/0fe21291eb.flac
ඒක හරියට අර පූසගේ බෙල්ලේ,asr_sinhala/data/99/99dc01d192.flac
උදෙන්ම නැගිටලා මට වැඩ කරන්න,asr_sinhala/data/aa/aa6b837d5a.flac
තාමත් මට නං අරුණි ඇන්ටිගේ,asr_sinhala/data/2f/2fbd704c4a.flac
ඉතිං විල් සල්ලි බෑග් එකත් අරගෙන,asr_sinhala/data/d3/d3b5e7235c.flac
එහෙත් ඔබතුමන්ලා යොදන්න,asr_sinhala/data/ab/ab2d6cbb79.flac
පුංචි දුවේ මගෙ පුංචි පුතේ,asr_sinhala/data/ef/efbf14b19b.flac
උඹ ඔය වගේ මේ රටේ හොරකම් කරනුන්ගේත් ආදායම හොයනවද?,asr_sinhala/data/02/02ab219fcf.flac
තිරගතවුණු කාලෙත් එක්ක සලකනකොට,asr_sinhala/data/15/15a7e78469.flac
ඔබේ සිත දියුණු වෙන කොට,asr_sinhala/data/a3/a32926d1d1.flac
සාධාරණත්වයේ ඝණ්ඨාවවත් හඬවන්නට තිබිණ.,asr_sinhala/data/1c/1c7c72a22d.flac
අපේ මේ සහෝදර සහෝදරියො කරන වැඩේට,asr_sinhala/data/b9/b917e6d9e3.flac
මනුෂ්‍ය ලෝකයට වඩා,asr_sinhala/data/67/6755e0b793.flac
බ්ලොග් එකක්,asr_sinhala/data/75/75943fd1ee.flac
මොකද අපට තේරෙනවා,asr_sinhala/data/9a/9a5a1906f5.flac
දේශපාලනය විසින්,asr_sinhala/data/04/0461aedd4b.flac
කියල ඔබ සිතනවද?,asr_sinhala/data/d5/d5456a3b12.flac
එහෙම කිසිම උවමනාවක් නොතිබුන,asr_sinhala/data/e5/e581bf0cf0.flac
එක්කෙනෙක් කෝමා තත්වයෙන් රෝහල්ගත වෙනවා.,asr_sinhala/data/06/06e4d40d8f.flac
එනමුත් තැනින් තැන හමුවන,asr_sinhala/data/e9/e9b68cc8c0.flac
සැම්සුන් නිෂ්පාදන වල එම තාක්ෂණයන් යොදා ගැනීම,asr_sinhala/data/4e/4edda68bbb.flac
බිරිඳගේ වෙනස්කම්වලට මුහුණ දෙන්නට සිදු වුනා.,asr_sinhala/data/85/85d06840c4.flac
එය ගලින් කරන ලද්දක් බව,asr_sinhala/data/e8/e82ab8c6ac.flac
දෙන්න බලාපොරොත්තු වෙනවා.,asr_sinhala/data/a6/a6eea78fed.flac
ඊට එරෙහිව හඬක් අවදිකරන්න හැකියාව තිබිය යුතුයි,asr_sinhala/data/0c/0ce6a39b03.flac
පෙරේදා පාසල් වාර විභාගය පවත්වන්නට,asr_sinhala/data/00/00e7f5cb1b.flac
නගුල් හයිකරලා පෝස්ටර් ගැහැව්වා.,asr_sinhala/data/b5/b5acea89f4.flac
ඔය ඉඩම,asr_sinhala/data/19/1992b88bdd.flac
එය එසේ නොවන බැව්,asr_sinhala/data/84/8418cc3c17.flac
පුදමයක් නෙමෙයි.,asr_sinhala/data/ce/ce1e1eca9f.flac
අතුරුපස ඛෙදීමේ වාරයේදීද,asr_sinhala/data/18/18ac3da864.flac
නියම රූපලාවන්‍ය කරණය යි,asr_sinhala/data/f5/f545533fef.flac
මෙතැනදී වැදගත්ම දෙය තමයි පිළිගත් සැලැස්මකට අනුව නිපුණතා සංවර්ධනය සිදු කිරීම.,asr_sinhala/data/7c/7ca31ab5e3.flac
අද නිරූපණ ක්ෂේත්‍රයෙන්,asr_sinhala/data/0d/0d459446c4.flac
උන දේවල් ගැන,asr_sinhala/data/f6/f61a7d94dd.flac
ඔයාලාගේ අදහස් වටිනවා.,asr_sinhala/data/ca/caca40cacb.flac
හැබැයි දේවයන් වහන්ස ඔබවහන්සේලාට මෙන්,asr_sinhala/data/46/464209ce33.flac
ඒ මහා වලව්වේ,asr_sinhala/data/f9/f9709457b9.flac
කුනු ජරා වැඩක් කරනවා,asr_sinhala/data/1a/1a37a1c108.flac
උද්‍යානයේ තිබෙන බුදු පිළිමයට,asr_sinhala/data/66/666561235d.flac
"ප්‍රාමාණික වියතුන්,",asr_sinhala/data/53/5311ca768b.flac
රන් දොරටුව කරා ළඟා වූවා විය හැකි ද,asr_sinhala/data/37/374ffda130.flac
ඔවුන්ට ප්‍රතිචාර දක්වන්න සිදුවන්නේ,asr_sinhala/data/7a/7a8f97ad77.flac
එක් වියත් තුනඟුල් මුවවිට වනසේත්,asr_sinhala/data/0d/0d37c53145.flac
ඒත් කවියක් ලිය වෙන්න තරම් හැඟීමක්,asr_sinhala/data/7e/7eb17c342b.flac
මම යන යන තැනට එතුමා මාරුවීමක් අරන් ආවා,asr_sinhala/data/e3/e307d8bcab.flac
තම ප්‍රථම චිත්‍රපටයෙහි අරුණ ඉතා සාර්ථක ලෙස ඉස්මතු වුණු අවස්ථාද ඇත.,asr_sinhala/data/21/21abc6b3cd.flac
වෛර හටගන්නා තුන්වෙනි කරුණෙහි යෙදීම හේතුවෙන්,asr_sinhala/data/f6/f605553d62.flac
අනතුරුව එම මන්ත්‍රීවරුන් ගුවන් තොටුපළ පර්යන්තයෙන් පිටතට පැමිණෙත්ම,asr_sinhala/data/1f/1fc988bea9.flac
අනිත් උන්ට තේරිලා නෑ,asr_sinhala/data/bc/bca6c35e2e.flac
හැබැයි මෑත කාලයේදී,asr_sinhala/data/0a/0a7d4994f2.flac
බස්නාහිර සහ සහ දකුණු පළාත් සභා දෙක,asr_sinhala/data/0d/0dcfdb9d96.flac
රැකියා සොය සොයා යන්නකු,asr_sinhala/data/d7/d72773f628.flac
මාත් බලන්න ඕනා,asr_sinhala/data/a8/a8fbb64b51.flac
සිසුන් වෙත ඉගැන්වීමේ කටයුතු සිදුකිරීමට නියම කෙරේ,asr_sinhala/data/25/25d76e87b7.flac
ඔයවගේ දවසක,asr_sinhala/data/6e/6e8477f424.flac
ෆිදෙල් කස්තේ‍රාගේ සමීප මිතුරකු,asr_sinhala/data/72/72a23d92a9.flac
