sentence_cleaned,file
එබැවින් ඒ පිළිබඳ ව කතා කිරීම,asr_sinhala/data/ab/ab0b6384a9.flac
ජාතික ඉතුරු කිරීමේ බැංකුවටත් සිදු කලේ.,asr_sinhala/data/d3/d35264533e.flac
ඔයා ඔය කියන ප්‍රශ්නය තියෙනවා නම්,asr_sinhala/data/60/60c828203d.flac
මධ්‍යම සංස්කෘතික අරමුදලේ,asr_sinhala/data/ee/ee6e37411d.flac
හැබැයි පරිසරය ගැන ලියනකොට ඇහුවෙ නැහැ,asr_sinhala/data/a6/a6e5d1131f.flac
ජාත්‍යන්තර කම්කරු දිනය අදට යෙදී තිබේ.,asr_sinhala/data/db/db838a762a.flac
සරල කතාවක් වුණත්,asr_sinhala/data/7f/7f25d12e06.flac
මෙවැනි දෑ සිදු කළ යුතු බව,asr_sinhala/data/5d/5d491ed34d.flac
කෙස් කුණප කොටසක්.,asr_sinhala/data/a6/a64e43fe24.flac
තථාගතයන් වහන්සේ නියම කිරීම ගැන,asr_sinhala/data/d2/d2c11c8afe.flac
ඔහු පැවසුවේය,asr_sinhala/data/40/40b3ac97e5.flac
සමත් වෙලා තියෙන බවනම් කියන්න වෙනව,asr_sinhala/data/97/974a32bceb.flac
දාන්න බැරි වෙන අවස්ථා තිබේ.,asr_sinhala/data/eb/ebe0243e55.flac
ඇත පිටිසර නගර ගම් දනව්වලද,asr_sinhala/data/d7/d7e07e2ab6.flac
කියනුයේ අපගේම නැගෙනහිර පළාත,asr_sinhala/data/65/65220bcc2c.flac
හැමදාටම හොඳ නම රැකේවි.,asr_sinhala/data/d7/d7db6b1597.flac
කතරගම ප්‍රාදේශීය ලේකම් කොට්ඨාශයට,asr_sinhala/data/a8/a8088f9278.flac
නමුත් මේ වගේ මෝඩ කම් වලට,asr_sinhala/data/fb/fb9073386d.flac
ඉස්පිරිතාලෙට ගියත් ආපසු තුන්ඩුවක් ලියලා දෙනවා,asr_sinhala/data/7c/7c71c9b3ef.flac
සෝනියෝව බඳින්න.,asr_sinhala/data/f8/f8351c0e26.flac
සම්මා ආජීව පිළිවෙතට පිටුපෑමකි.,asr_sinhala/data/cc/cca7a35a26.flac
එළිවෙන්නට පැය හතරක් තිබියදී,asr_sinhala/data/8f/8f4252f631.flac
එක ඔය අයම හිත ගන්නකො,asr_sinhala/data/41/415e059870.flac
වත්තට යන පාර ලොකු කරනවා,asr_sinhala/data/9e/9e457b4d91.flac
මෙම නව නිවස පිහිටා තිබේ.,asr_sinhala/data/b1/b105c76522.flac
සංඥාව ලැබෙන තුරු බලා සිටියේ,asr_sinhala/data/7b/7b089ddd95.flac
මීට අමතරව ශ්‍රමණ ගණයට අයත්,asr_sinhala/data/be/be9a69bcaa.flac
පාරිභෝගික සේවා අධිකාරියටද දැනුම් දී ඇතැයි,asr_sinhala/data/c4/c4af732195.flac
සතුටු විය යුතු වේ.,asr_sinhala/data/e4/e4bfd39661.flac
අනේ අංකල් මට ඇඬෙන්න ලඟයි,asr_sinhala/data/a6/a60c7bd062.flac
ලෙස්බියන් එව්වො හරි හිටිය කියල,asr_sinhala/data/b1/b1cff09a8e.flac
ජුදී ජන පහන් සාංවේගය උදෙසා,asr_sinhala/data/d4/d4234736a1.flac
එතකොට ඒ විදිහට සකස් වෙන්නෙ නැතිව,asr_sinhala/data/d7/d7b18ed079.flac
විදේශ රටවල සේවය කර,asr_sinhala/data/0e/0ee7c95fd2.flac
ඉතා ගෞරවයෙන් යුතුව සහාය දක්වති.,asr_sinhala/data/cd/cdf00227e2.flac
හිතමිතුරන් අතර සුහදතාව,asr_sinhala/data/d8/d899d20e8e.flac
වඩා අනාගත පරම්පරාවේ,asr_sinhala/data/f6/f6d8f3ba6b.flac
අපි එ දා හිටිය කූඩුව ඇතුලේ,asr_sinhala/data/72/727b1e181c.flac
අත්පත්වන ඉරණම කුමක් විය හැකිද?,asr_sinhala/data/01/0120b651a3.flac
ඒ ගොල්ලන්ටවත් වෙනස් කරන්න බැරි බව කිව්වා.,asr_sinhala/data/ca/cae8954df8.flac
හිතාගන්න බැරි තරම්,asr_sinhala/data/37/3709e01634.flac
එය හුදෙකලා සිද්ධියක්,asr_sinhala/data/54/54ff737e25.flac
අපට වෙලා තියෙන්නෙ,asr_sinhala/data/51/51427515a7.flac
උන් එහෙම කෙරුව,asr_sinhala/data/28/28abfa6d6e.flac
ඉතිරි ටික ඔක්කෝම ශ්‍රාවකයා ඇතුළට එන්න ඕන ඒවා,asr_sinhala/data/40/4041aad084.flac
දිය සලකුණ දක්නට නොලැබෙන අතර,asr_sinhala/data/e2/e20ad2760a.flac
මේ වනවිට කඩුලු තුනක් දැවී ගොස් හමාරය,asr_sinhala/data/39/39890f407c.flac
භික්‍ෂුණී ශාසනය පිළිබඳ අදහස,asr_sinhala/data/df/df71c1409c.flac
අනතුරුව ඔවුන් පරාජයට පත්වී ඇති බව තහවුරු වෙයි,asr_sinhala/data/c3/c37666c9b9.flac
එහෙම දෙයක්‌ නියම කරලා නැහැ,asr_sinhala/data/59/59c1d96b01.flac
හෝටලය කළමනාකරුගෙන් සිද්ධිය පිළිබඳ විමසුවත්,asr_sinhala/data/42/42f7986693.flac
එහෙම කිව්වට මටත් තාම එහෙමකට නෑ,asr_sinhala/data/c1/c1479eee87.flac
ආයේ කියන්න ඕනේ නැහැ,asr_sinhala/data/c2/c2ed4987ce.flac
ඇයි අපිට බැරි,asr_sinhala/data/7c/7c3efe10b3.flac
මිනි මරපු සෙන්පතියන්ට රජු මුකුත් කිව්වේ නෑ,asr_sinhala/data/95/9552908068.flac
ආයුබෝවන් රජිත මල්ලි,asr_sinhala/data/f5/f53c2e7662.flac
වෙනදා වගේම බොහොම ස්තුතියි,asr_sinhala/data/7a/7ae6001399.flac
එහිදී පළමුවරට සහභාගිවී,asr_sinhala/data/71/719c1be9b5.flac
ආරක්ෂා වන ලෙස ‍පොලී අඩු කිරීම,asr_sinhala/data/b5/b576c03293.flac
උපදින දරුවාට මව්කිරි දීලා,asr_sinhala/data/99/991c20c0ca.flac
සිය පෙම්වතියත් සමග රවුමක් යමින් සිටිය,asr_sinhala/data/38/38cd2886c3.flac
අම්මා මාව නැටුම් පන්ති එක්ක ගියේ,asr_sinhala/data/eb/eb17e64809.flac
හොරකම් දූෂණය කරන අයත් ඉන්නවා.,asr_sinhala/data/b5/b5a50dc134.flac
ගන්නට සිදුවෙන බවය.,asr_sinhala/data/64/6478a87a98.flac
රටේ නීතියට පටහැනි මෙවැනි දේ කිරීම ගැන,asr_sinhala/data/bc/bc40ad5e0e.flac
නොයෙකුත් ශිල්පීය ක්‍රම උපයෝගි කරගත්හ.,asr_sinhala/data/62/62a51dba6a.flac
ආගම අදහන්න එපා කිවුවෙ,asr_sinhala/data/84/8441ae7b7c.flac
රැහේ ජීවන රටාව අධ්‍යයනය,asr_sinhala/data/21/213eccfaae.flac
මළවුන්ගේ ලෝකය,asr_sinhala/data/30/30845b401a.flac
ඇත්ත බෞද්ධයකු වන්නෙ ක්‍රියාවෙන් මිස,asr_sinhala/data/81/8164d4ee56.flac
ආරක්ෂක නිලධාරීන් යනු ඉහළ නියෝග මත කටයුතු කරන සේවකයන් පිරිසකි.,asr_sinhala/data/cc/cc259387e9.flac
ඡන්දය ගන්නේ ආණ්ඩුවයි.,asr_sinhala/data/55/552e24e79a.flac
දෙව්ලොව චාරිකාවෙහි යෙදුණු,asr_sinhala/data/97/97ab1e6e2d.flac
නාම ධර්ම එම නැවෙහි බහා ඇත.,asr_sinhala/data/cc/cca53c095c.flac
ඇස් අරින්නේ හිරුටත් කලිනි,asr_sinhala/data/e7/e7ff7ad05b.flac
එය දුටු එක් තණ්හාවෙන් අධික,asr_sinhala/data/d0/d0b345d80e.flac
මේ යුද්දේ සඳහා යොදවනවා,asr_sinhala/data/53/535eec84f9.flac
දුකා අයියට කරන ලොකු අසාධාරනයක්,asr_sinhala/data/b6/b6ee5ac290.flac
රානා නායිදු ප්‍රකාශ් රාජ්ව දේශපාලනයට ඇතුලත් කරනවා.,asr_sinhala/data/7c/7ced26c8e1.flac
ඉල්ලා අස්වීමේ ලිපිය,asr_sinhala/data/0e/0edf2c30de.flac
පොළොන්නරුව ගල් විහාර සංකීර්ණයෙන් ද හිටි බුදු පිළිමයක් හමුවේ,asr_sinhala/data/06/06d638543d.flac
ගමන් කරනවා.,asr_sinhala/data/6a/6a7250efc6.flac
එහි අගය වටහාගත හැකිවෙයි.,asr_sinhala/data/b8/b8180a52ac.flac
බුදු හිමි පෙන්වා දී ඇත,asr_sinhala/data/f5/f5a753716f.flac
එම අවස්ථාවේ ආරාධනාවක් ද කරනු ලැබීය.,asr_sinhala/data/88/88a4c3f5a5.flac
මීට ඉහතදීත් මේ ප්‍රදේශයේ ඝාතන ගණනාවක් සිදුවුණා.,asr_sinhala/data/b1/b1fb36e41b.flac
මේ නගරය සම්පූර්ණයෙන්ම,asr_sinhala/data/bf/bf13553ffc.flac
පින්දීමේ අරමුණින් පින්කම අවසානයේ දී,asr_sinhala/data/74/74474a3c92.flac
තාත්තා එක බිංදුවක්වත්,asr_sinhala/data/38/38c323f0c1.flac
හතර පෝයට සිල් අරගෙන වගේ ඇත්තේ,asr_sinhala/data/e5/e5aa2c672b.flac
මොකද මේ වාර්ෂික අංගයට සහයෝගය පළකිරීමක්,asr_sinhala/data/a1/a1fa5d4a5f.flac
ඉතින් හිරෝමිගේ හීනය සැබෑ වෙයිද ?,asr_sinhala/data/46/46b631db6f.flac
දූවිලිඈල්ල තියෙන්නෙ?,asr_sinhala/data/03/03ae322cfb.flac
වනාන්තරය මැද්දෙන්,asr_sinhala/data/b6/b6a4bab576.flac
වන්දනා කරන්න.,asr_sinhala/data/c9/c929063e21.flac
කිතුණු පූජකවරුන් සඳහා ලෝගුව,asr_sinhala/data/c7/c754234093.flac
සෑම රාජ්‍ය නායකයකුම පැමිණිය යුතුයි කියල,asr_sinhala/data/ec/ecd9de5f7e.flac
ඔය පේන කන්දෙ දකුණූ පැත්තෙ,asr_sinhala/data/f3/f3f5f0fbc9.flac
යම් අයකු තම ඤාතීන් නොවන අය අතරට,asr_sinhala/data/f3/f369668242.flac
මම සබ් එක එනකම්,asr_sinhala/data/d3/d3d2eafe04.flac
ඉතිං කාලයාගේ මොකද්ද,asr_sinhala/data/33/33a81b1965.flac
මියගිය මවුපියන් වෙනුවෙන්,asr_sinhala/data/49/493707b0e9.flac
අරක වැරදිය මේක වැරදිය,asr_sinhala/data/89/8987e0d035.flac
කුසල් සිත් සම්පාදනය කරගත යුතුය,asr_sinhala/data/ec/ec5267a021.flac
අපේ වධකයින්ට විශේෂයෙන්ම පොලීසිය,asr_sinhala/data/63/63e9b19bc9.flac
එවිට ඔවුන් ගවයන් අමතන්නේ,asr_sinhala/data/6c/6c6d7f5831.flac
මේකේඑක වෙන්න ඕනි,asr_sinhala/data/6a/6ad646349d.flac
උදේ පිඬු සිඟා වඩින්න සූදානම් වුනා.,asr_sinhala/data/c6/c67c8217a5.flac
අම්මයි තාත්තයි නංගිලා දෙන්නයි තමයි,asr_sinhala/data/55/55470a1555.flac
මේ ධර්මය අවබෝධ කරගන්න පුළුවන්කම තියෙනව,asr_sinhala/data/73/73f28b924d.flac
ඉතිහාසය විකුණගෙන කෑමටත් පමණි.,asr_sinhala/data/ab/ab30507578.flac
මේවාට විසඳුමක් හැටියට,asr_sinhala/data/34/34fd63bdb4.flac
එයා කොයි කාලෙ ලොකු ළමයෙක් වුනාද,asr_sinhala/data/0f/0f2284f5a6.flac
අකුසල් හටගන්න කොට,asr_sinhala/data/6a/6a28dd983e.flac
මේ ඉතිහාසය වර්තමානයට කියාදෙයි,asr_sinhala/data/0a/0a5ed5ee31.flac
ඔයා වෙන්න ඕනා.,asr_sinhala/data/24/2457e9d44a.flac
දුම් දමමින් දිළිසෙමින් අහසින් අවුත්,asr_sinhala/data/b2/b203858952.flac
බහුතරය පැත්තේ ඉන්නයි,asr_sinhala/data/8f/8f8164e17b.flac
ඇයි උලමෝ එපා කියද්දී නිකං දෙන්නේ,asr_sinhala/data/33/33384793d9.flac
ටෙලි නාට්‍යයි.,asr_sinhala/data/bf/bf97e79df7.flac
අසිරිමත් තොරතුරු,asr_sinhala/data/a4/a4947b5d8e.flac
ඉතින් මම ඔයාලට මේක පටන් ගන්න,asr_sinhala/data/a9/a9e977d9c9.flac
ටිකක් මස්ම ඕනි.,asr_sinhala/data/3a/3ad8e196e3.flac
එකට ඉගෙන ගත්තත් උන්ගේ ගැට්ටට තමයි අදින්නෙ,asr_sinhala/data/24/2408da8cf4.flac
බුදු දහමේ ආශිර්වාදයෙන්,asr_sinhala/data/a4/a4130f2747.flac
මනුෂ්‍යත්වයේ දෙබිඩි ස්වභාවය පැහැදිලි කරන්න.,asr_sinhala/data/86/8647c60ef3.flac
සැකකරුවන් තිදෙනා සහ ඔවුන් විසින්,asr_sinhala/data/11/11f05cc609.flac
එය ගෙන න ලද්දේ හේම මාලාවගේ,asr_sinhala/data/12/12747b58d2.flac
ඔවුනට යුද්ධයේ ඇති නිස්සාරත්වය මොනවට පසක් කරමින්,asr_sinhala/data/97/97eadfad2d.flac
අපි කවුරුත් නොහිතන දෙයක් සිදු වේවිද කියලා,asr_sinhala/data/d4/d419e660c6.flac
රූස්ස ගස්වලින් සෙවන ලැබූ,asr_sinhala/data/4a/4ab23c0e81.flac
බොරු කටකතා විතරයි,asr_sinhala/data/ab/ab56f2ac8b.flac
